Study_ID,Reference,Prey_Species,Study_site,Lat,Long,Predator_Species,Correlation,Site,Site_note,Time,Time_note,Predator,Prey,Predator_Units,Prey_Units,Data_source,Inclusion_problem,Comments
ES_39,"Rees, M.W., Wintle, B.A., Robley, A., Pascoe, J.H., Pla, M.L., Birnbaum, E.K. and Hradsky, B.A., 2024. Fox control and fire influence the occurrence of invasive predators and threatened native prey. Biological Invasions, 26(3), pp.685-703.",Potorous tridactylus,"Glenelg, Otway, Victoria",-37.9078,141.515,Fox,Spatial,4,Otway_unbaited ,,,0.334,0.023,Camera trapping,Camera trapping,Figure. S4,"Data overlap Table S3, Fig S4, Fig S5. Excluded Fig S5 because Table S3 has more detailed data",
ES_40,"Rees, M.W., Wintle, B.A., Robley, A., Pascoe, J.H., Pla, M.L., Birnbaum, E.K. and Hradsky, B.A., 2024. Fox control and fire influence the occurrence of invasive predators and threatened native prey. Biological Invasions, 26(3), pp.685-703.",Potorous tridactylus,"Glenelg, Otway, Victoria",-37.9078,141.515,Cat,Spatial,1,Glenelg_baited,,,0.218,0.05,Camera trapping,Camera trapping,Figure. S4,"Data overlap Table S3, Fig S4, Fig S5. Excluded Fig S5 because Table S3 has more detailed data",
ES_40,"Rees, M.W., Wintle, B.A., Robley, A., Pascoe, J.H., Pla, M.L., Birnbaum, E.K. and Hradsky, B.A., 2024. Fox control and fire influence the occurrence of invasive predators and threatened native prey. Biological Invasions, 26(3), pp.685-703.",Potorous tridactylus,"Glenelg, Otway, Victoria",-37.9078,141.515,Cat,Spatial,2,Glenelg_unbaited ,,,0.119,0.005,Camera trapping,Camera trapping,Figure. S4,"Data overlap Table S3, Fig S4, Fig S5. Excluded Fig S5 because Table S3 has more detailed data",
ES_40,"Rees, M.W., Wintle, B.A., Robley, A., Pascoe, J.H., Pla, M.L., Birnbaum, E.K. and Hradsky, B.A., 2024. Fox control and fire influence the occurrence of invasive predators and threatened native prey. Biological Invasions, 26(3), pp.685-703.",Potorous tridactylus,"Glenelg, Otway, Victoria",-37.9078,141.515,Cat,Spatial,3,Otway_baited,,,0.152,0.015,Camera trapping,Camera trapping,Figure. S4,"Data overlap Table S3, Fig S4, Fig S5. Excluded Fig S5 because Table S3 has more detailed data",
ES_40,"Rees, M.W., Wintle, B.A., Robley, A., Pascoe, J.H., Pla, M.L., Birnbaum, E.K. and Hradsky, B.A., 2024. Fox control and fire influence the occurrence of invasive predators and threatened native prey. Biological Invasions, 26(3), pp.685-703.",Potorous tridactylus,"Glenelg, Otway, Victoria",-37.9078,141.515,Cat,Spatial,4,Otway_unbaited ,,,0.155,0.023,Camera trapping,Camera trapping,Figure. S4,"Data overlap Table S3, Fig S4, Fig S5. Excluded Fig S5 because Table S3 has more detailed data",
ES_41,"Rees, M.W., Wintle, B.A., Robley, A., Pascoe, J.H., Pla, M.L., Birnbaum, E.K. and Hradsky, B.A., 2024. Fox control and fire influence the occurrence of invasive predators and threatened native prey. Biological Invasions, 26(3), pp.685-703.",Potorous tridactylus,"Glenelg, Victoria",-37.9078,141.515,Fox,Spatial,1,Dry forest,,,0.65,0.01,Camera trapping,Camera trapping,Table S3,"Data overlap Table S3, Fig S4, Fig S5. Excluded Fig S5 because Table S3 has more detailed data",
ES_41,"Rees, M.W., Wintle, B.A., Robley, A., Pascoe, J.H., Pla, M.L., Birnbaum, E.K. and Hradsky, B.A., 2024. Fox control and fire influence the occurrence of invasive predators and threatened native prey. Biological Invasions, 26(3), pp.685-703.",Potorous tridactylus,"Glenelg, Victoria",-37.9078,141.515,Fox,Spatial,2,Heathland,,,0.43,0.18,Camera trapping,Camera trapping,Table S3,"Data overlap Table S3, Fig S4, Fig S5. Excluded Fig S5 because Table S3 has more detailed data",
ES_41,"Rees, M.W., Wintle, B.A., Robley, A., Pascoe, J.H., Pla, M.L., Birnbaum, E.K. and Hradsky, B.A., 2024. Fox control and fire influence the occurrence of invasive predators and threatened native prey. Biological Invasions, 26(3), pp.685-703.",Potorous tridactylus,"Glenelg, Victoria",-37.9078,141.515,Fox,Spatial,3,Heathy woodland,,,0.31,0.19,Camera trapping,Camera trapping,Table S3,"Data overlap Table S3, Fig S4, Fig S5. Excluded Fig S5 because Table S3 has more detailed data",
ES_41,"Rees, M.W., Wintle, B.A., Robley, A., Pascoe, J.H., Pla, M.L., Birnbaum, E.K. and Hradsky, B.A., 2024. Fox control and fire influence the occurrence of invasive predators and threatened native prey. Biological Invasions, 26(3), pp.685-703.",Potorous tridactylus,"Glenelg, Victoria",-37.9078,141.515,Fox,Spatial,4,Herb-rich woodland,,,0.5,0.12,Camera trapping,Camera trapping,Table S3,"Data overlap Table S3, Fig S4, Fig S5. Excluded Fig S5 because Table S3 has more detailed data",
ES_41,"Rees, M.W., Wintle, B.A., Robley, A., Pascoe, J.H., Pla, M.L., Birnbaum, E.K. and Hradsky, B.A., 2024. Fox control and fire influence the occurrence of invasive predators and threatened native prey. Biological Invasions, 26(3), pp.685-703.",Potorous tridactylus,"Glenelg, Victoria",-37.9078,141.515,Fox,Spatial,5,Lowland forest,,,0.46,0.05,Camera trapping,Camera trapping,Table S3,"Data overlap Table S3, Fig S4, Fig S5. Excluded Fig S5 because Table S3 has more detailed data",
ES_41,"Rees, M.W., Wintle, B.A., Robley, A., Pascoe, J.H., Pla, M.L., Birnbaum, E.K. and Hradsky, B.A., 2024. Fox control and fire influence the occurrence of invasive predators and threatened native prey. Biological Invasions, 26(3), pp.685-703.",Potorous tridactylus,"Glenelg, Victoria",-37.9078,141.515,Fox,Spatial,6,Swampy scrub,,,0.6,0,Camera trapping,Camera trapping,Table S3,"Data overlap Table S3, Fig S4, Fig S5. Excluded Fig S5 because Table S3 has more detailed data",
ES_42,"Rees, M.W., Wintle, B.A., Robley, A., Pascoe, J.H., Pla, M.L., Birnbaum, E.K. and Hradsky, B.A., 2024. Fox control and fire influence the occurrence of invasive predators and threatened native prey. Biological Invasions, 26(3), pp.685-703.",Potorous tridactylus,"Otway, Victoria",-38.7912,143.5419,Fox,Spatial,1,Dry forest,,,0.42,0.06,Camera trapping,Camera trapping,Table S3,"Data overlap Table S3, Fig S4, Fig S5. Excluded Fig S5 because Table S3 has more detailed data",
ES_42,"Rees, M.W., Wintle, B.A., Robley, A., Pascoe, J.H., Pla, M.L., Birnbaum, E.K. and Hradsky, B.A., 2024. Fox control and fire influence the occurrence of invasive predators and threatened native prey. Biological Invasions, 26(3), pp.685-703.",Potorous tridactylus,"Otway, Victoria",-38.7912,143.5419,Fox,Spatial,2,Heathland,,,0.22,0.33,Camera trapping,Camera trapping,Table S3,"Data overlap Table S3, Fig S4, Fig S5. Excluded Fig S5 because Table S3 has more detailed data",
ES_42,"Rees, M.W., Wintle, B.A., Robley, A., Pascoe, J.H., Pla, M.L., Birnbaum, E.K. and Hradsky, B.A., 2024. Fox control and fire influence the occurrence of invasive predators and threatened native prey. Biological Invasions, 26(3), pp.685-703.",Potorous tridactylus,"Otway, Victoria",-38.7912,143.5419,Fox,Spatial,3,Heathy woodland,,,0.29,0.12,Camera trapping,Camera trapping,Table S3,"Data overlap Table S3, Fig S4, Fig S5. Excluded Fig S5 because Table S3 has more detailed data",
ES_42,"Rees, M.W., Wintle, B.A., Robley, A., Pascoe, J.H., Pla, M.L., Birnbaum, E.K. and Hradsky, B.A., 2024. Fox control and fire influence the occurrence of invasive predators and threatened native prey. Biological Invasions, 26(3), pp.685-703.",Potorous tridactylus,"Otway, Victoria",-38.7912,143.5419,Fox,Spatial,4,Herb-rich woodland,,,0.33,0,Camera trapping,Camera trapping,Table S3,"Data overlap Table S3, Fig S4, Fig S5. Excluded Fig S5 because Table S3 has more detailed data",
ES_42,"Rees, M.W., Wintle, B.A., Robley, A., Pascoe, J.H., Pla, M.L., Birnbaum, E.K. and Hradsky, B.A., 2024. Fox control and fire influence the occurrence of invasive predators and threatened native prey. Biological Invasions, 26(3), pp.685-703.",Potorous tridactylus,"Otway, Victoria",-38.7912,143.5419,Fox,Spatial,5,Lowland forest,,,0.42,0.1,Camera trapping,Camera trapping,Table S3,"Data overlap Table S3, Fig S4, Fig S5. Excluded Fig S5 because Table S3 has more detailed data",
ES_42,"Rees, M.W., Wintle, B.A., Robley, A., Pascoe, J.H., Pla, M.L., Birnbaum, E.K. and Hradsky, B.A., 2024. Fox control and fire influence the occurrence of invasive predators and threatened native prey. Biological Invasions, 26(3), pp.685-703.",Potorous tridactylus,"Otway, Victoria",-38.7912,143.5419,Fox,Spatial,6,Swampy scrub,,,0.32,0.09,Camera trapping,Camera trapping,Table S3,"Data overlap Table S3, Fig S4, Fig S5. Excluded Fig S5 because Table S3 has more detailed data",
ES_42,"Rees, M.W., Wintle, B.A., Robley, A., Pascoe, J.H., Pla, M.L., Birnbaum, E.K. and Hradsky, B.A., 2024. Fox control and fire influence the occurrence of invasive predators and threatened native prey. Biological Invasions, 26(3), pp.685-703.",Potorous tridactylus,"Otway, Victoria",-38.7912,143.5419,Fox,Spatial,7,Wet forest,,,0.31,0.07,Camera trapping,Camera trapping,Table S3,"Data overlap Table S3, Fig S4, Fig S5. Excluded Fig S5 because Table S3 has more detailed data",
ES_43,"Rees, M.W., Wintle, B.A., Robley, A., Pascoe, J.H., Pla, M.L., Birnbaum, E.K. and Hradsky, B.A., 2024. Fox control and fire influence the occurrence of invasive predators and threatened native prey. Biological Invasions, 26(3), pp.685-703.",Potorous tridactylus,"Glenelg, Victoria",-37.9078,141.515,Cat,Spatial,1,Dry forest,,,0.1,0.01,Camera trapping,Camera trapping,Table S3,"Data overlap Table S3, Fig S4, Fig S5. Excluded Fig S5 because Table S3 has more detailed data",
ES_43,"Rees, M.W., Wintle, B.A., Robley, A., Pascoe, J.H., Pla, M.L., Birnbaum, E.K. and Hradsky, B.A., 2024. Fox control and fire influence the occurrence of invasive predators and threatened native prey. Biological Invasions, 26(3), pp.685-703.",Potorous tridactylus,"Glenelg, Victoria",-37.9078,141.515,Cat,Spatial,2,Heathland,,,0.34,0.18,Camera trapping,Camera trapping,Table S3,"Data overlap Table S3, Fig S4, Fig S5. Excluded Fig S5 because Table S3 has more detailed data",
ES_43,"Rees, M.W., Wintle, B.A., Robley, A., Pascoe, J.H., Pla, M.L., Birnbaum, E.K. and Hradsky, B.A., 2024. Fox control and fire influence the occurrence of invasive predators and threatened native prey. Biological Invasions, 26(3), pp.685-703.",Potorous tridactylus,"Glenelg, Victoria",-37.9078,141.515,Cat,Spatial,3,Heathy woodland,,,0.14,0.19,Camera trapping,Camera trapping,Table S3,"Data overlap Table S3, Fig S4, Fig S5. Excluded Fig S5 because Table S3 has more detailed data",
ES_43,"Rees, M.W., Wintle, B.A., Robley, A., Pascoe, J.H., Pla, M.L., Birnbaum, E.K. and Hradsky, B.A., 2024. Fox control and fire influence the occurrence of invasive predators and threatened native prey. Biological Invasions, 26(3), pp.685-703.",Potorous tridactylus,"Glenelg, Victoria",-37.9078,141.515,Cat,Spatial,4,Herb-rich woodland,,,0.27,0.12,Camera trapping,Camera trapping,Table S3,"Data overlap Table S3, Fig S4, Fig S5. Excluded Fig S5 because Table S3 has more detailed data",
ES_43,"Rees, M.W., Wintle, B.A., Robley, A., Pascoe, J.H., Pla, M.L., Birnbaum, E.K. and Hradsky, B.A., 2024. Fox control and fire influence the occurrence of invasive predators and threatened native prey. Biological Invasions, 26(3), pp.685-703.",Potorous tridactylus,"Glenelg, Victoria",-37.9078,141.515,Cat,Spatial,5,Lowland forest,,,0.18,0.05,Camera trapping,Camera trapping,Table S3,"Data overlap Table S3, Fig S4, Fig S5. Excluded Fig S5 because Table S3 has more detailed data",
ES_43,"Rees, M.W., Wintle, B.A., Robley, A., Pascoe, J.H., Pla, M.L., Birnbaum, E.K. and Hradsky, B.A., 2024. Fox control and fire influence the occurrence of invasive predators and threatened native prey. Biological Invasions, 26(3), pp.685-703.",Potorous tridactylus,"Glenelg, Victoria",-37.9078,141.515,Cat,Spatial,6,Swampy scrub,,,0.5,0,Camera trapping,Camera trapping,Table S3,"Data overlap Table S3, Fig S4, Fig S5. Excluded Fig S5 because Table S3 has more detailed data",
ES_44,"Rees, M.W., Wintle, B.A., Robley, A., Pascoe, J.H., Pla, M.L., Birnbaum, E.K. and Hradsky, B.A., 2024. Fox control and fire influence the occurrence of invasive predators and threatened native prey. Biological Invasions, 26(3), pp.685-703.",Potorous tridactylus,"Otway, Victoria",-38.7912,143.5419,Cat,Spatial,1,Dry forest,,,0.28,0.06,Camera trapping,Camera trapping,Table S3,"Data overlap Table S3, Fig S4, Fig S5. Excluded Fig S5 because Table S3 has more detailed data",
ES_44,"Rees, M.W., Wintle, B.A., Robley, A., Pascoe, J.H., Pla, M.L., Birnbaum, E.K. and Hradsky, B.A., 2024. Fox control and fire influence the occurrence of invasive predators and threatened native prey. Biological Invasions, 26(3), pp.685-703.",Potorous tridactylus,"Otway, Victoria",-38.7912,143.5419,Cat,Spatial,2,Heathland,,,0.44,0.33,Camera trapping,Camera trapping,Table S3,"Data overlap Table S3, Fig S4, Fig S5. Excluded Fig S5 because Table S3 has more detailed data",
ES_44,"Rees, M.W., Wintle, B.A., Robley, A., Pascoe, J.H., Pla, M.L., Birnbaum, E.K. and Hradsky, B.A., 2024. Fox control and fire influence the occurrence of invasive predators and threatened native prey. Biological Invasions, 26(3), pp.685-703.",Potorous tridactylus,"Otway, Victoria",-38.7912,143.5419,Cat,Spatial,3,Heathy woodland,,,0.15,0.12,Camera trapping,Camera trapping,Table S3,"Data overlap Table S3, Fig S4, Fig S5. Excluded Fig S5 because Table S3 has more detailed data",
ES_44,"Rees, M.W., Wintle, B.A., Robley, A., Pascoe, J.H., Pla, M.L., Birnbaum, E.K. and Hradsky, B.A., 2024. Fox control and fire influence the occurrence of invasive predators and threatened native prey. Biological Invasions, 26(3), pp.685-703.",Potorous tridactylus,"Otway, Victoria",-38.7912,143.5419,Cat,Spatial,4,Herb-rich woodland,,,0.17,0,Camera trapping,Camera trapping,Table S3,"Data overlap Table S3, Fig S4, Fig S5. Excluded Fig S5 because Table S3 has more detailed data",
ES_44,"Rees, M.W., Wintle, B.A., Robley, A., Pascoe, J.H., Pla, M.L., Birnbaum, E.K. and Hradsky, B.A., 2024. Fox control and fire influence the occurrence of invasive predators and threatened native prey. Biological Invasions, 26(3), pp.685-703.",Potorous tridactylus,"Otway, Victoria",-38.7912,143.5419,Cat,Spatial,5,Lowland forest,,,0.14,0.1,Camera trapping,Camera trapping,Table S3,"Data overlap Table S3, Fig S4, Fig S5. Excluded Fig S5 because Table S3 has more detailed data",
ES_44,"Rees, M.W., Wintle, B.A., Robley, A., Pascoe, J.H., Pla, M.L., Birnbaum, E.K. and Hradsky, B.A., 2024. Fox control and fire influence the occurrence of invasive predators and threatened native prey. Biological Invasions, 26(3), pp.685-703.",Potorous tridactylus,"Otway, Victoria",-38.7912,143.5419,Cat,Spatial,6,Swampy scrub,,,0.33,0.09,Camera trapping,Camera trapping,Table S3,"Data overlap Table S3, Fig S4, Fig S5. Excluded Fig S5 because Table S3 has more detailed data",
ES_44,"Rees, M.W., Wintle, B.A., Robley, A., Pascoe, J.H., Pla, M.L., Birnbaum, E.K. and Hradsky, B.A., 2024. Fox control and fire influence the occurrence of invasive predators and threatened native prey. Biological Invasions, 26(3), pp.685-703.",Potorous tridactylus,"Otway, Victoria",-38.7912,143.5419,Cat,Spatial,7,Wet forest,,,0.54,0.07,Camera trapping,Camera trapping,Table S3,"Data overlap Table S3, Fig S4, Fig S5. Excluded Fig S5 because Table S3 has more detailed data",
ES_46,"Paltridge, R.M., 2005. Predator-prey interactions in the spinifex grasslands of central Australia. PhD Thesis, University of Wollongong",Macrotis lagotis,Tennant,-19.2,132.6666667,Fox,Temporal,,,1,aut 96,1.39,2.463,Tracking,Tracking,Figures 2.5 + 4.2,,
ES_46,"Paltridge, R.M., 2005. Predator-prey interactions in the spinifex grasslands of central Australia. PhD Thesis, University of Wollongong",Macrotis lagotis,Tennant,-19.2,132.6666667,Fox,Temporal,,,2,win 96,1.87,0.438,Tracking,Tracking,Figures 2.5 + 4.2,,
ES_46,"Paltridge, R.M., 2005. Predator-prey interactions in the spinifex grasslands of central Australia. PhD Thesis, University of Wollongong",Macrotis lagotis,Tennant,-19.2,132.6666667,Fox,Temporal,,,3,sum 96,1.936,1.154,Tracking,Tracking,Figures 2.5 + 4.2,,
ES_46,"Paltridge, R.M., 2005. Predator-prey interactions in the spinifex grasslands of central Australia. PhD Thesis, University of Wollongong",Macrotis lagotis,Tennant,-19.2,132.6666667,Fox,Temporal,,,4,aut 97,4.121,0.611,Tracking,Tracking,Figures 2.5 + 4.2,,
ES_46,"Paltridge, R.M., 2005. Predator-prey interactions in the spinifex grasslands of central Australia. PhD Thesis, University of Wollongong",Macrotis lagotis,Tennant,-19.2,132.6666667,Fox,Temporal,,,5,win 97,1.87,0.611,Tracking,Tracking,Figures 2.5 + 4.2,,
ES_46,"Paltridge, R.M., 2005. Predator-prey interactions in the spinifex grasslands of central Australia. PhD Thesis, University of Wollongong",Macrotis lagotis,Tennant,-19.2,132.6666667,Fox,Temporal,,,6,sum 97,0.877,0.068,Tracking,Tracking,Figures 2.5 + 4.2,,
ES_47,"Paltridge, R.M., 2005. Predator-prey interactions in the spinifex grasslands of central Australia. PhD Thesis, University of Wollongong",Macrotis lagotis,Tennant,-19.2,132.6666667,Cat,Temporal,,,1,aut 96,11.774,2.463,Tracking,Tracking,Figures 2.5 + 4.2,,
ES_47,"Paltridge, R.M., 2005. Predator-prey interactions in the spinifex grasslands of central Australia. PhD Thesis, University of Wollongong",Macrotis lagotis,Tennant,-19.2,132.6666667,Cat,Temporal,,,2,win 96,6.604,0.438,Tracking,Tracking,Figures 2.5 + 4.2,,
ES_47,"Paltridge, R.M., 2005. Predator-prey interactions in the spinifex grasslands of central Australia. PhD Thesis, University of Wollongong",Macrotis lagotis,Tennant,-19.2,132.6666667,Cat,Temporal,,,3,sum 96,5.565,1.154,Tracking,Tracking,Figures 2.5 + 4.2,,
ES_47,"Paltridge, R.M., 2005. Predator-prey interactions in the spinifex grasslands of central Australia. PhD Thesis, University of Wollongong",Macrotis lagotis,Tennant,-19.2,132.6666667,Cat,Temporal,,,4,aut 97,4.625,0.611,Tracking,Tracking,Figures 2.5 + 4.2,,
ES_47,"Paltridge, R.M., 2005. Predator-prey interactions in the spinifex grasslands of central Australia. PhD Thesis, University of Wollongong",Macrotis lagotis,Tennant,-19.2,132.6666667,Cat,Temporal,,,5,win 97,6.258,0.611,Tracking,Tracking,Figures 2.5 + 4.2,,
ES_47,"Paltridge, R.M., 2005. Predator-prey interactions in the spinifex grasslands of central Australia. PhD Thesis, University of Wollongong",Macrotis lagotis,Tennant,-19.2,132.6666667,Cat,Temporal,,,6,sum 97,7.693,0.068,Tracking,Tracking,Figures 2.5 + 4.2,,
