record_id,scientificName,Species_Status,Extinction.extirpation,Record_certainty,Reference,Quote,Year_last_record_min,Year_last_record_max,Place_last_record,Coordinates_used_for_centre_point,Coordinates_accuracy,Abbot_fox,buffer_distance,centroid_Longitude,centroid_Latitude,predator,max_arrival,min_arrival,attributed_to,min_years_since,max_years_since
pop_133,Myrmecobius fasciatus,Extant,Region,Confirmed,"Friend, J.A., 1990. The numbat Myrmecobius fasciatus (Myrmecobiidae): history of decline and potential for recovery. In Proceedings of the Ecological Society of Australia (Vol. 16, pp. 369-377).","""""There is, however, clear evidence of numbats surviving in the central deserts until the 1950s and 1960s (Friend et al. 1982).",1950,1969,"Central deserts, WA",Little Sandy Desert,Region,,Regional polygon,126.9315996,-25.73365097,Foxes,1930,1915,Foxes,20,54
pop_134,Myrmecobius fasciatus,Extant,Region,Confirmed,"Friend, J.A., 1990. The numbat Myrmecobius fasciatus (Myrmecobiidae): history of decline and potential for recovery. In Proceedings of the Ecological Society of Australia (Vol. 16, pp. 369-377).","""""…and in the eastern wheatbelt as late as the 1970s""""",1970,1979,"Eastern wheatbelt, WA",Southern Cross,Region,,Regional polygon,118.4849061,-30.88040712,Foxes,1930,1915,Foxes,40,64
pop_135,Myrmecobius fasciatus,Extant,Region,Confirmed,"Friend, J.A., 1990. The numbat Myrmecobius fasciatus (Myrmecobiidae): history of decline and potential for recovery. In Proceedings of the Ecological Society of Australia (Vol. 16, pp. 369-377).","""""Calaby (1960) recorded the numbat as occupaying a series of discontinuous woodland areas in the south-western part of the wheatbelt in 1958… By 1980, however, numats were restircted to...""""",1958,1979,"Southwestern wheatbelt, WA",Darkan,Region,,Regional polygon,117.1030417,-33.02372443,Foxes,1930,1915,Foxes,28,64
pop_136,Notamacropus greyi,Globally extinct,Global,Confirmed,IUCN 2023,"""""Listed as Extinct because the last confirmed records were in 1924 (Australasian Mammal Assessment Workshop 2008). Despite extensive searching in the 1970s, no Toolache Wallabies were located and there have been no confirmed reports since (Smith and Robinson 2008). There is a report from 1943 (Flannery and Schouten 2001) and reports from the 1950s to the 1970s (Robinson and Young 1983).""""",1924,1924,"Konetta Station, between Robe and Penola, SA",Penola,Place,,10000 m,140.8365914,-37.37547592,Foxes,1890,1880,Foxes,34,44
pop_137,Notamacropus greyi,Globally extinct,Global,Unconfirmed,IUCN 2023,"""""Listed as Extinct because the last confirmed records were in 1924 (Australasian Mammal Assessment Workshop 2008). Despite extensive searching in the 1970s, no Toolache Wallabies were located and there have been no confirmed reports since (Smith and Robinson 2008). There is a report from 1943 (Flannery and Schouten 2001) and reports from the 1950s to the 1970s (Robinson and Young 1983).""""",1943,1979,near-coastal SW Victoria to upper SE SA,Ngarkat Conservation Park,Region,,Regional polygon,140.7278435,-35.79543205,Foxes,1905,1875,Foxes,38,104
pop_138,Notomys amplus,Globally extinct,Global,Confirmed,IUCN 2023,"""""Listed as Extinct because this species has not been recorded since 1896.""""",1896,1896,"Charlotte Waters, NT","Charlotte Waters, NT",Place,,10000 m,134.9161916,-25.91613845,Foxes,1915,1910,Foxes,-19,-14
pop_139,Notomys fuscus,Extant,State,Confirmed,"Lunney, D., 2001. Causes of the extinction of native mammals of the Western Division of New South Wales: an ecological interpretation of the nineteenth century historical record. The Rangeland Journal, 23(1), pp.44-70.","Table 1 """"pre 1900""""",1899,1899,"Western Division, NSW",Wilcannia,Region,,Regional polygon,143.9853199,-31.43073893,Foxes,1910,1885,Foxes,-11,14
pop_140,Notomys fuscus,Extant,State,Confirmed,"Cole, J.R. and Woinarski, J.C.Z., 2000. Rodents of the arid Northern Territory: conservation status and distribution. Wildlife Research, 27(4), pp.437-449.","""""The only records from this study area were from Charlotte Waters in 1895 (Parker 1973), and it may now be extinct in the Northern Territory""""",1895,1895,"Charlotte Waters, NT","Charlotte Waters, NT",Place,,10000 m,134.9161916,-25.91613845,Foxes,1915,1910,Foxes,-20,-15
pop_146,Onychogalea fraenata,Extant,State,Confirmed,"Lunney, D., 2001. Causes of the extinction of native mammals of the Western Division of New South Wales: an ecological interpretation of the nineteenth century historical record. The Rangeland Journal, 23(1), pp.44-70.","Table 1 + """"Some now extinct species were common in 1857. They include the """"ONYCHOGALEA FRAENATA.""""",1900,1900,"Western Division, NSW",Wilcannia,Region,,Regional polygon,143.9853199,-31.43073893,Foxes,1910,1885,Foxes,-10,15
pop_147,Onychogalea lunata,Globally extinct,Global,Confirmed,IUCN 2023,"""""There have been no specimens or reliable sight records since the 1940s."""" """"The Crescent Nail-tail Wallaby was apparently abundant in the Western Australian wheatbelt in the early 1900s as Guy Shortridge collected 23 specimens for the British Museum from near Pingelly and Wagin (Burbidge 2008).""""",1940,1949,"Wheatbelt, WA","Wheatbelt, WA",Region,,Regional polygon,117.7541386,-31.49775644,Foxes,1930,1915,Foxes,10,34
pop_148,Onychogalea lunata,Globally extinct,Global,Confirmed,IUCN 2023,"""""YEAR LAST SEEN: early 1950s (confirmed)"""" """"The Crescent Nail-tail Wallaby was apparently abundant in the Western Australian wheatbelt in the early 1900s as Guy Shortridge collected 23 specimens for the British Museum from near Pingelly and Wagin (Burbidge 2008).""""",1950,1954,"Wheatbelt, WA","Wheatbelt, WA",Region,,Regional polygon,117.7541386,-31.49775644,Foxes,1930,1915,Foxes,20,39
pop_149,Onychogalea lunata,Globally extinct,State,Confirmed,"Lunney, D., 2001. Causes of the extinction of native mammals of the Western Division of New South Wales: an ecological interpretation of the nineteenth century historical record. The Rangeland Journal, 23(1), pp.44-70.",Table 1,1857,1857,"Western Division, NSW",Wilcannia,Region,,Regional polygon,143.9853199,-31.43073893,Foxes,1910,1885,Foxes,-53,-28
pop_150,Onychogalea lunata,Globally extinct,State,Confirmed,"Abbott, I., Peacock, D. and Short, J., 2014. The new guard: the arrival and impacts of cats and foxes. Carnivores of Australia: past, present and future, pp.69-104.","""""Further, the species > 350 g that had no post-1860 record were all species known or suspected to be susceptible to predation by feral cats. These were Potorous platyops and Lagorchestes hirsutus in Western Australia, and Onychogalea lunata, Dasyurus geoffroii and Isoodon auratus in western New South Wales.",1860,1860,Western NSW,Wilcannia,Region,,Regional polygon,143.9606272,-32.05107664,Foxes,1910,1880,Foxes,-50,-20
pop_151,Onychogalea lunata,Globally extinct,Region,Confirmed,"Abbott, I., Peacock, D. and Short, J., 2014. The new guard: the arrival and impacts of cats and foxes. Carnivores of Australia: past, present and future, pp.69-104.","""""The year of last known record in the Nullarbor region is shown in parentheses: Isoodon auratus (1922), Onychogalea lunata (1927-28), Antechinomys laniger (1927-28), Bettongia lesueur (1928), Dasycercus cristicauda (1928), Bettongia penicillata (1938), Perameles bougainville (1938), Macrotis lagotis (1938), Dasyurus geoffroii (1938) and Leporillus conditor (1938) (Brooker 1977; Boscacci et al. 1987).",1927,1928,Nullarbor,Nullarbor,Region,,Regional polygon,127.6237617,-30.91428508,Foxes,1920,1905,Foxes,7,23
pop_152,Onychogalea lunata,Globally extinct,Region,Confirmed,"Abbott I. 2001. The Bilby Macrotis lagotis (Marsupialia: Peramelidae) in south-western Australia: original range limits, subsequent decline, and presumed regional extinction. RECORDS-WESTERN AUSTRALIAN MUSEUM 20:271-306.","""""The apparent persistence of the Bilby in southwestern Australia for nearly 50 years after the last specimen was collected has an interesting implication for 11 other mammal species that were last collected in south-western Australia last century or early in the 1900s. These species, with their last year of collection and the collector, are: Notomys longicaudatus, N. macrotis, Pseudomys fieldi, P. nanus, Rattus tunneyi and Chaeropus ecaudatus (1840s, John Gilbert); Potorous platyops (1875, William Webb); Lagorchestes hirsutus (1896, John Tunney); Perameles bougainville and Lagostrophus fasciatus (1906, Guy Shortridge); and Onychogalea lunata (1908, John Tunney). In addition, Bettongia lesueur was last collected in south-western Australia in 1942 (by Norman Hall).""""",1908,1908,South-west Australia,Perth,Region,,Regional polygon,118.8295276,-31.83094646,Foxes,1935,1910,Foxes,-27,-2
pop_153,Perameles bougainville,Extinct from mainland,State,Confirmed,"Lunney, D., 2001. Causes of the extinction of native mammals of the Western Division of New South Wales: an ecological interpretation of the nineteenth century historical record. The Rangeland Journal, 23(1), pp.44-70.",Table 1,1857,1857,"Western Division, NSW",Wilcannia,Region,,Regional polygon,143.9853199,-31.43073893,Foxes,1910,1885,Foxes,-53,-28
pop_154,Perameles bougainville,Extinct from mainland,Region,Confirmed,"Abbott, I., Peacock, D. and Short, J., 2014. The new guard: the arrival and impacts of cats and foxes. Carnivores of Australia: past, present and future, pp.69-104.","""""The year of last known record in the Nullarbor region is shown in parentheses: Isoodon auratus (1922), Onychogalea lunata (1927-28), Antechinomys laniger (1927-28), Bettongia lesueur (1928), Dasycercus cristicauda (1928), Bettongia penicillata (1938), Perameles bougainville (1938), Macrotis lagotis (1938), Dasyurus geoffroii (1938) and Leporillus conditor (1938) (Brooker 1977; Boscacci et al. 1987).",1938,1938,Nullarbor,Nullarbor,Region,,Regional polygon,127.6237617,-30.91428508,Foxes,1920,1905,Foxes,18,33
pop_155,Perameles bougainville,Extinct from mainland,Region,Confirmed,"Abbott I. 2001. The Bilby Macrotis lagotis (Marsupialia: Peramelidae) in south-western Australia: original range limits, subsequent decline, and presumed regional extinction. RECORDS-WESTERN AUSTRALIAN MUSEUM 20:271-306.","""""The apparent persistence of the Bilby in southwestern Australia for nearly 50 years after the last specimen was collected has an interesting implication for 11 other mammal species that were last collected in south-western Australia last century or early in the 1900s. These species, with their last year of collection and the collector, are: Notomys longicaudatus, N. macrotis, Pseudomys fieldi, P. nanus, Rattus tunneyi and Chaeropus ecaudatus (1840s, John Gilbert); Potorous platyops (1875, William Webb); Lagorchestes hirsutus (1896, John Tunney); Perameles bougainville and Lagostrophus fasciatus (1906, Guy Shortridge); and Onychogalea lunata (1908, John Tunney). In addition, Bettongia lesueur was last collected in south-western Australia in 1942 (by Norman Hall).""""",1906,1906,South-west Australia,Perth,Region,,Regional polygon,118.8295276,-31.83094646,Foxes,1935,1910,Foxes,-29,-4
pop_156,Perameles bougainville,Extinct from mainland,Mainland,Confirmed,Short J. 2016. Predation by feral cats key to the failure of a long-term reintroduction of the western barred bandicoot (Perameles bougainville). Wildlife Research 43:38-50.,"""""The last specimens recorded on mainland Australia were in the late 1920s and early 1930s (Rawlinna in Western Australia in 1929 and in north-west South Australia in 1931: Copley et al. 1989; Friend 1990b).""""",1929,1929,"Rawlinna, Western Australia","Rawlinna, Western Australia",Place,,10000 m,125.3318783,-31.0090209,Foxes,1915,1910,Foxes,14,19
pop_157,Perameles bougainville,Extinct from mainland,Mainland,Confirmed,Short J. 2016. Predation by feral cats key to the failure of a long-term reintroduction of the western barred bandicoot (Perameles bougainville). Wildlife Research 43:38-50.,"""""The last specimens recorded on mainland Australia were in the late 1920s and early 1930s (Rawlinna in Western Australia in 1929 and in north-west South Australia in 1931: Copley et al. 1989; Friend 1990b).""""",1931,1931,North-west South Australia,Watarru,Region,,Regional polygon,130.7464398,-27.24032,Foxes,1920,1910,Foxes,11,21
pop_158,Perameles eremiana,Globally extinct,Global,Confirmed,IUCN 2023,"""""The Desert Bandicoot is listed as Extinct because the most recent specimen, from Well 33 on the Canning Stock Route, was collected in 1943 (Gordon 2008). Western desert Aboriginal people recalled that it disappeared between 1940 and 1960, with some people reporting that they had eaten it near Lake Mackay as recently as the late 1960s (Burbidge et al. 1988).""""",1943,1943,"Well 33, Canning Stock Route","Well 33, Canning Stock Route",Place,,10000 m,124.8164069,-22.38298822,Foxes,1930,1925,Foxes,13,18
pop_159,Perameles eremiana,Globally extinct,Global,Unconfirmed,IUCN 2023,"""""The Desert Bandicoot is listed as Extinct because the most recent specimen, from Well 33 on the Canning Stock Route, was collected in 1943 (Gordon 2008). Western desert Aboriginal people recalled that it disappeared between 1940 and 1960, with some people reporting that they had eaten it near Lake Mackay as recently as the late 1960s (Burbidge et al. 1988).""""",1940,1969,Lake Mackay,Lake Mackay,Place,,10000 m,129.7499865,-22.01669321,Foxes,1925,1920,Foxes,15,49
pop_160,Perameles gunnii,Extinct from mainland,Mainland,Confirmed,"Hill, R., Watson, M. and Winnard, A., 2010. National Recovery Plant for the Eastern Barred Bandicoot (mainland) Perameles Gunnii Unnamed Subspecies. Melbourne, Vic: Department of Sustainability and Environment.",The last remaining wild population of the mainland Eastern Barred Bandicoot occurred in and around the city of Hamilton in south-western Victoria. The last confirmed sighting was in 2002; this population is now considered extinct.,2002,2002,"Hamilton, Victoria","Hamilton, Victoria",Place,,10000 m,142.0216702,-37.74203362,Foxes,1890,1885,Foxes,112,117
pop_161,Phascogale calura,Extant,State,Confirmed,"Lunney, D., 2001. Causes of the extinction of native mammals of the Western Division of New South Wales: an ecological interpretation of the nineteenth century historical record. The Rangeland Journal, 23(1), pp.44-70.",Table 1,1857,1857,"Western Division, NSW",Wilcannia,Region,,Regional polygon,143.9853199,-31.43073893,Foxes,1910,1885,Foxes,-53,-28
pop_162,Phascogale calura,Extant,State,Confirmed,"Abbott, I., Peacock, D. and Short, J., 2014. The new guard: the arrival and impacts of cats and foxes. Carnivores of Australia: past, present and future, pp.69-104.","""""Canning Stock Route, Great Sandy Desert, Western Australia 1930-31: """"Lipfert collected 14 species of native mammal (Abbott 2013): Dasyurus geoffroii (well 46), Dasycercus cristicauda/blythi (wells 26-29, 31, 33-36, 41-47, 49), Phascogalec alura( well 44), Notoryctesc aurinus (well 43), Antechinomys laniger (Sturt Creek), Sminthopsis hirtipes (well 29), S. youngsoni (wells 24, 26), Isoodon auratus (wells 31, 33, 41, 43-46), Perameles eremiana (wells 45-46), Macrotis lagotis (well 31), Lagorchestehs irsutus (wells 24, 26, 28-29, 44-45), Trichosurus vulpecula (well 43), and Notomys alexis (wells 24, 26, 43). All of these wells lie to the north of the Tropic of Capricorn, a region in which foxes had not been recorded in 1930-31.""""",1930,1931,"Well 44, Canning Stock Route WA","Well 44, Canning Stock Route WA",Place,,10000 m,126.1500837,-21.01365552,Foxes,1930,1925,Foxes,0,6
pop_166,Pseudomys australis,Extant,State,Confirmed,"Lunney, D., 2001. Causes of the extinction of native mammals of the Western Division of New South Wales: an ecological interpretation of the nineteenth century historical record. The Rangeland Journal, 23(1), pp.44-70.","Table 1 + """"subfossil remains dated post 1860 found in Mootwingee National Park (cited in Ayers et al. 1996)""""",1840,1860,"Mootwingee National Park, NSW","Mootwingee National Park, NSW",Region,,Regional polygon,142.4892365,-30.99053051,Foxes,1910,1900,Foxes,-70,-40
pop_167,Pseudomys australis,Extant,State,Unconfirmed,"Seebeck, J. and Menkhorst, P., 2000. Status and conservation of the rodents of Victoria. Wildlife Research, 27(4), pp.357-369.","""""The post-European occurrence of Pseudomys australis in Victoria is equivocal (Williams and Menkhorst 1995b), as, indeed, is its taxonomic identity (Watts and Aslin 1981; Lee 1995). Present in Pleistocene and Holocene fossil deposits in western Victoria, no specimens from the modern era have been collected (Wakefield 1964, 1974). However, anecdotal records have been interpreted to refer to this species’ presence in the 1840s (Seebeck 1984b).""""",1840,1849,Victoria,Victoria,State,,Regional polygon,144.2788819,-36.85414477,Foxes,1905,1870,Foxes,-65,-21
pop_168,Pseudomys australis,Extant,Region,Confirmed,"Vernes, K., Elliott, T.F. and Jackson, S.M., 2021. 150 years of mammal extinction and invasion at Koonchera Dune in the Lake Eyre Basin of South Australia. Biological Invasions, 23(2), pp.593-610.","""""In 1931 mammalogist Hedley Herbert Finlayson rediscovered the desert rat-kangaroo or ngudlukanta (Caloprymnus campestris) here, and also captured lesser bilby or yallara (Macrotis leucura), bilby (Macrotis lagotis), and plains mouse (Pseudomys australis). This was the last time any of these mammals were recorded at Koonchera""""",1931,1931,"Koonchera Dune, South Australia","Koonchera Dune, South Australia",Place,,10000 m,139.5400119,-26.77003491,Foxes,1910,1905,Foxes,21,26
pop_170,Pseudomys glaucus,Globally extinct,Global,Confirmed,IUCN 2023,"""""The Blue-grey Mouse is listed as Extinct because it is known only from three specimens: two collected before 1892, when they were presented to the Natural History Museum, London, and one accessed by the Australian Museum, Sydney, in 1956; surveys have failed to locate it...The last specimen was presented to Australian Museum, Sydney, in 1956, but was probably collected well before that.""""",1891,1956,SE QLD and NE NSW,Gold Coast,Region,,Regional polygon,152.7375422,-28.24218626,Foxes,1930,1910,Foxes,-39,46
